# index, _pos
44,"array([ 1.8236182 , -0.78430506])"
45,"array([ 1.80832902, -0.50533515])"
46,"array([ 1.86503958, -0.5902888 ])"
47,"array([ 1.61640189, -0.7637996 ])"
48,"array([ 1.84175729, -0.42315115])"
49,"array([ 1.76197667, -0.67587436])"
50,"array([ 1.67139947, -0.68410312])"
51,"array([ 1.79088289, -0.44333447])"
52,"array([ 1.92713687, -0.69835685])"
53,"array([ 1.51604572, -0.7414421 ])"
54,"array([ 1.82822717, -0.61046885])"
55,"array([ 1.77031897, -0.87007819])"
56,"array([ 1.52042571, -0.71373263])"
57,"array([ 1.60311524, -0.49672801])"
58,"array([ 1.58282046, -0.57366888])"
59,"array([ 1.59805767, -0.63533517])"
60,"array([ 1.82062055, -0.59247421])"
61,"array([ 1.82842968, -0.81013392])"
62,"array([ 1.73608347, -0.82885233])"
63,"array([ 1.60881314, -0.61930696])"
64,"array([ 1.54664001, -0.75633062])"
65,"array([ 1.93736547, -0.64940091])"
66,"array([ 1.91399757, -0.76493968])"
67,"array([ 1.67119556, -0.56436558])"
68,"array([ 1.72462375, -0.90143351])"
69,"array([ 1.56263153, -0.51729091])"
70,"array([ 1.78967847, -0.62805251])"
71,"array([ 1.82969391, -0.66476827])"
72,"array([ 1.78401038, -0.85085593])"
73,"array([ 1.45928468, -0.61477131])"
74,"array([ 1.60455284, -0.56399007])"
75,"array([ 1.89397705, -0.78564494])"
76,"array([ 1.64131317, -0.8048768 ])"
77,"array([ 1.79496826, -0.77813901])"
78,"array([ 1.7840677, -0.3595762])"
79,"array([ 1.70071155, -0.50801171])"
80,"array([ 1.773513  , -0.71431031])"
81,"array([ 1.85781737, -0.62807377])"
82,"array([ 1.70843318, -0.79768249])"
83,"array([ 1.76513421, -0.75939967])"
84,"array([ 1.73122406, -0.63854828])"
85,"array([ 1.78205756, -0.57144688])"
86,"array([ 1.52798117, -0.79384747])"
87,"array([ 1.85670872, -0.66430578])"
88,"array([ 1.56225057, -0.77538936])"
89,"array([ 1.61957629, -0.8623221 ])"
90,"array([ 1.58876768, -0.65253579])"
91,"array([ 1.60416626, -0.80940441])"
92,"array([ 1.64416741, -0.83118763])"
93,"array([ 1.7218088 , -0.84754031])"
94,"array([ 1.54577598, -0.73339657])"
95,"array([ 1.54089969, -0.51291761])"
96,"array([ 1.57110797, -0.5917427 ])"
97,"array([ 1.4241696 , -0.64503068])"
98,"array([ 1.49187509, -0.75371678])"
99,"array([ 1.80330678, -0.82294318])"
100,"array([ 1.76066386, -0.73640753])"
101,"array([ 1.57346835, -0.6214767 ])"
102,"array([ 1.60509845, -0.74501162])"
103,"array([ 1.83017692, -0.7024908 ])"
104,"array([ 1.89166562, -0.5533776 ])"
105,"array([ 1.62965672, -0.52657698])"
106,"array([ 1.69256815, -0.83098061])"
107,"array([ 1.40857114, -0.67811897])"
108,"array([ 1.45119391, -0.66884361])"
109,"array([ 1.6384181 , -0.78069233])"
110,"array([ 1.51480031, -0.76968011])"
111,"array([ 1.51385488, -0.58750787])"
112,"array([ 1.70969889, -0.35473403])"
113,"array([ 1.466895  , -0.77525493])"
114,"array([ 1.58080993, -0.79903732])"
115,"array([ 1.84340918, -0.74843246])"
116,"array([ 1.59998636, -0.58831222])"
117,"array([ 1.47746766, -0.69471927])"
118,"array([ 1.54919817, -0.62533869])"
119,"array([ 1.77313683, -0.63609116])"
120,"array([ 1.56596908, -0.82949661])"
121,"array([ 1.65293995, -0.47345352])"
122,"array([ 1.72014888, -0.75929706])"
123,"array([ 1.72226238, -0.7809249 ])"
124,"array([ 1.752554  , -0.79340591])"
125,"array([ 1.73419119, -0.80252207])"
126,"array([ 1.76688246, -0.44710342])"
127,"array([ 1.80419996, -0.5849701 ])"
128,"array([ 1.55622972, -0.57732951])"
129,"array([ 1.85172296, -0.60435627])"
130,"array([ 1.88494259, -0.66467663])"
131,"array([ 1.75266108, -0.71083954])"
132,"array([ 1.81046089, -0.71439629])"
133,"array([ 1.65802786, -0.58076803])"
134,"array([ 1.71674602, -0.73219393])"
135,"array([ 1.81116982, -0.86951369])"
136,"array([ 1.45920702, -0.74295113])"
137,"array([ 1.75740555, -0.84176142])"
138,"array([ 1.86173092, -0.76646619])"
139,"array([ 1.71149709, -0.6502743 ])"
140,"array([ 1.517655  , -0.65425733])"
141,"array([ 1.53458486, -0.67185621])"
142,"array([ 1.81076975, -0.66897462])"
143,"array([ 1.49225396, -0.62706281])"
144,"array([ 1.8823595 , -0.81683401])"
145,"array([ 1.74467071, -0.8660338 ])"
146,"array([ 1.81277167, -0.73671493])"
147,"array([ 1.86593974, -0.46919293])"
148,"array([ 1.78557378, -0.73224604])"
149,"array([ 1.60642451, -0.51546788])"
150,"array([ 1.72308912, -0.37986107])"
151,"array([ 1.59503658, -0.43288816])"
152,"array([ 1.51545961, -0.61240139])"
153,"array([ 1.56846567, -0.6431978 ])"
154,"array([ 1.76834726, -0.553754  ])"
155,"array([ 1.48316245, -0.72345524])"
156,"array([ 1.52722209, -0.63025658])"
157,"array([ 1.89586892, -0.7208677 ])"
158,"array([ 1.74252746, -0.44110846])"
159,"array([ 1.62100955, -0.82566094])"
160,"array([ 1.61357921, -0.78764495])"
161,"array([ 1.80676937, -0.56333291])"
162,"array([ 1.56082208, -0.55779127])"
163,"array([ 1.65957851, -0.41946466])"
164,"array([ 1.89063692, -0.27799825])"
165,"array([ 1.80334718, -0.4591903 ])"
166,"array([ 1.99409802, -0.3849425 ])"
167,"array([ 1.95326016, -0.66418208])"
168,"array([ 1.85149056, -0.5733305 ])"
169,"array([ 1.8456167 , -0.45745889])"
170,"array([ 1.97016699, -0.60905355])"
171,"array([ 1.89322385, -0.75521138])"
172,"array([ 1.87696494, -0.56777173])"
173,"array([ 1.91128948, -0.68211155])"
174,"array([ 2.02382958, -0.41632383])"
175,"array([ 2.00498178, -0.68345904])"
176,"array([ 1.9012056 , -0.62771477])"
177,"array([ 1.87822021, -0.48827452])"
178,"array([ 1.73307776, -0.580883  ])"
179,"array([ 1.87388354, -0.67961237])"
180,"array([ 1.93246641, -0.62651118])"
181,"array([ 2.02406472, -0.64551696])"
182,"array([ 1.92058224, -0.60191541])"
183,"array([ 1.91886228, -0.71380324])"
184,"array([ 1.81096969, -0.62414903])"
185,"array([ 1.89150264, -0.6826519 ])"
186,"array([ 1.87235702, -0.74374273])"
187,"array([ 2.13670254, -0.67018438])"
188,"array([ 1.90555011, -0.66336712])"
189,"array([ 1.87289125, -0.51364757])"
190,"array([ 2.15752948, -0.61106303])"
191,"array([ 2.06383904, -0.50500065])"
192,"array([ 1.92334788, -0.39692887])"
193,"array([ 2.10554297, -0.68883849])"
194,"array([ 1.83642143, -0.68352782])"
195,"array([ 2.04864599, -0.45810732])"
196,"array([ 2.11471383, -0.45497184])"
197,"array([ 2.0785692 , -0.70957878])"
198,"array([ 2.02800631, -0.46268996])"
199,"array([ 2.05657357, -0.53636994])"
200,"array([ 2.0222324 , -0.70554311])"
201,"array([ 2.02147925, -0.50544329])"
202,"array([ 2.05914508, -0.47954303])"
203,"array([ 1.95038906, -0.51384881])"
204,"array([ 2.11969399, -0.7343082 ])"
205,"array([ 2.03407816, -0.43829915])"
206,"array([ 1.93215542, -0.49834448])"
207,"array([ 2.04597884, -0.601427  ])"
208,"array([ 1.76454371, -0.4898733 ])"
209,"array([ 1.96318503, -0.68682678])"
210,"array([ 2.07488158, -0.65837852])"
211,"array([ 1.77940004, -0.53211818])"
212,"array([ 2.04201011, -0.51559907])"
213,"array([ 2.07978156, -0.4185092 ])"
214,"array([ 1.82668919, -0.56487197])"
215,"array([ 1.75767559, -0.51238477])"
216,"array([ 1.95583297, -0.53930864])"
217,"array([ 1.96988343, -0.50102958])"
218,"array([ 2.04125238, -0.49104374])"
219,"array([ 2.0675149 , -0.58560927])"
220,"array([ 1.91962885, -0.56184783])"
221,"array([ 2.13369302, -0.6980456 ])"
222,"array([ 1.82331742, -0.45941813])"
223,"array([ 2.14620099, -0.64083636])"
224,"array([ 2.01872871, -0.61903723])"
225,"array([ 2.16450644, -0.52648668])"
226,"array([ 2.02186028, -0.59377354])"
227,"array([ 1.94174425, -0.56063297])"
228,"array([ 2.04852355, -0.6715644 ])"
229,"array([ 2.01389115, -0.48280655])"
230,"array([ 1.95246103, -0.63210765])"
231,"array([ 1.92800411, -0.67083505])"
232,"array([ 1.94233875, -0.68516463])"
233,"array([ 1.96975693, -0.46217602])"
234,"array([ 1.94063515, -0.41484843])"
235,"array([ 1.99308694, -0.49798936])"
236,"array([ 2.04065275, -0.57570515])"
237,"array([ 2.0266696 , -0.73659634])"
238,"array([ 2.00213327, -0.78264915])"
239,"array([ 1.9454154 , -0.60544113])"
240,"array([ 2.00289588, -0.66020657])"
241,"array([ 2.07453207, -0.684297  ])"
242,"array([ 2.00027076, -0.40868776])"
243,"array([ 1.97523978, -0.37017391])"
244,"array([ 1.73223764, -0.46086678])"
245,"array([ 1.96296075, -0.44155433])"
246,"array([ 1.94544203, -0.73564848])"
247,"array([ 1.89851923, -0.44936353])"
248,"array([ 1.9840228 , -0.43260496])"
249,"array([ 2.00767305, -0.43369907])"
250,"array([ 2.04905395, -0.40533753])"
251,"array([ 2.02233023, -0.39316004])"
252,"array([ 1.53157578, -0.53782782])"
253,"array([ 1.64432123, -0.5556651 ])"
254,"array([ 1.53084931, -0.41936176])"
255,"array([ 1.66550496, -0.29617919])"
256,"array([ 1.48782162, -0.37048029])"
257,"array([ 1.66104361, -0.49172733])"
258,"array([ 1.54341215, -0.48774623])"
259,"array([ 1.5469845 , -0.65125754])"
260,"array([ 1.41710031, -0.49622897])"
261,"array([ 1.7467582 , -0.33467497])"
262,"array([ 1.68308438, -0.63369816])"
263,"array([ 1.63919136, -0.59065448])"
264,"array([ 1.43443063, -0.47500591])"
265,"array([ 1.41263168, -0.46208871])"
266,"array([ 1.67866089, -0.41321474])"
267,"array([ 1.63768099, -0.398827  ])"
268,"array([ 1.68063381, -0.43400142])"
269,"array([ 1.51400392, -0.39823644])"
270,"array([ 1.58609262, -0.36321402])"
271,"array([ 1.44309241, -0.39179385])"
272,"array([ 1.51304042, -0.50767507])"
273,"array([ 1.70652173, -0.30890878])"
274,"array([ 1.68192964, -0.31966875])"
275,"array([ 1.41075746, -0.43437832])"
276,"array([ 1.57795552, -0.74851445])"
277,"array([ 1.41951733, -0.3985677 ])"
278,"array([ 1.64113733, -0.37200539])"
279,"array([ 1.43701731, -0.41863591])"
280,"array([ 1.4865499 , -0.40098773])"
281,"array([ 1.43310409, -0.44928977])"
282,"array([ 1.68816938, -0.3443899 ])"
283,"array([ 1.46478094, -0.41382379])"
284,"array([ 1.46865062, -0.38345897])"
285,"array([ 1.47400767, -0.55909077])"
286,"array([ 1.57585909, -0.44421094])"
287,"array([ 1.54928561, -0.43658824])"
288,"array([ 1.48958772, -0.6007888 ])"
289,"array([ 1.60174332, -0.53574932])"
290,"array([ 1.79852808, -0.52271991])"
291,"array([ 1.66134639, -0.51768864])"
292,"array([ 1.6952013 , -0.44921741])"
293,"array([ 1.4349319 , -0.33477861])"
294,"array([ 1.5117981 , -0.31347623])"
295,"array([ 1.52010312, -0.47298226])"
296,"array([ 1.78542891, -0.67091211])"
297,"array([ 1.77651086, -0.31471398])"
298,"array([ 1.73650457, -0.52677325])"
299,"array([ 1.61790468, -0.26942176])"
300,"array([ 1.46232014, -0.34352681])"
301,"array([ 1.62935148, -0.56861349])"
302,"array([ 1.58809621, -0.60648727])"
303,"array([ 1.6149765 , -0.37755699])"
304,"array([ 1.47403719, -0.26663543])"
305,"array([ 1.49967989, -0.2894775 ])"
306,"array([ 1.63025918, -0.29594707])"
307,"array([ 1.48013194, -0.31754045])"
308,"array([ 1.65708128, -0.33523813])"
309,"array([ 1.66418467, -0.25961877])"
310,"array([ 1.5840651 , -0.22401602])"
311,"array([ 1.55610902, -0.23255387])"
312,"array([ 1.59096056, -0.26733951])"
313,"array([ 1.60340553, -0.24499591])"
314,"array([ 1.63846322, -0.25540965])"
315,"array([ 1.57493889, -0.25153917])"
316,"array([ 1.71683728, -0.53348027])"
317,"array([ 1.70662649, -0.33004086])"
318,"array([ 1.72372212, -0.29487721])"
319,"array([ 1.53273084, -0.57826735])"
320,"array([ 1.4859125 , -0.65124438])"
321,"array([ 1.39497082, -0.70190058])"
322,"array([ 1.71915272, -0.60091335])"
323,"array([ 1.62718965, -0.6774504 ])"
324,"array([ 1.7019141 , -0.61553377])"
325,"array([ 1.32580617, -0.63235016])"
326,"array([ 1.29820301, -0.60497507])"
327,"array([ 1.37407242, -0.60785572])"
328,"array([ 1.88666489, -0.36036916])"
329,"array([ 1.77579853, -0.65644683])"
330,"array([ 1.77852758, -0.59328327])"
331,"array([ 1.98530485, -0.5763411 ])"
332,"array([ 2.07392691, -0.76984461])"
333,"array([ 2.05380168, -0.79253035])"
334,"array([ 2.04307263, -0.62500449])"
335,"array([ 1.85413193, -0.71571646])"
336,"array([ 1.78173885, -0.70008203])"
337,"array([ 1.97677631, -0.71270624])"
338,"array([ 2.00960317, -0.75640412])"
339,"array([ 1.85518203, -0.82313453])"
340,"array([ 1.97950864, -0.86857705])"
341,"array([ 1.83005235, -0.8342487 ])"
342,"array([ 2.010412  , -0.81516606])"
343,"array([ 1.72274461, -0.67275723])"
344,"array([ 1.87968886, -0.2576233 ])"
345,"array([ 1.83692659, -0.35262997])"
346,"array([ 1.84148571, -0.48131602])"
347,"array([ 1.77973449, -0.34063496])"
348,"array([ 2.02007681, -0.28038003])"
349,"array([ 2.00827205, -0.25088681])"
350,"array([ 2.07404829, -0.24266305])"
351,"array([ 2.02881542, -0.23410166])"
352,"array([ 1.79775875, -0.26349736])"
353,"array([ 1.87948889, -0.18906397])"
354,"array([ 1.87810518, -0.44926232])"
355,"array([ 1.74705408, -0.31037112])"
356,"array([ 1.58616119, -0.14970316])"
357,"array([ 1.579613  , -0.19060225])"
358,"array([ 1.55529876, -0.14719011])"
359,"array([ 1.50591964, -0.21732242])"
360,"array([ 2.47791569, -0.41295878])"
361,"array([ 2.37043259, -0.45775409])"
362,"array([ 1.87855432, -0.53464127])"
363,"array([ 2.15134575, -0.58245526])"
364,"array([ 2.12305677, -0.64276356])"
365,"array([ 2.04887985, -0.69565409])"
366,"array([ 1.64893406, -0.75619941])"
367,"array([ 1.75511314, -0.93821284])"
368,"array([ 1.6516662 , -0.87752086])"
369,"array([ 1.70641014, -0.96931563])"
370,"array([ 1.69104862, -0.88355976])"
371,"array([ 1.62638177, -1.10531729])"
372,"array([ 1.63008788, -0.94308147])"
373,"array([ 1.5638768 , -0.71517418])"
374,"array([ 1.7879849 , -0.95927926])"
375,"array([ 1.72057594, -1.03263834])"
376,"array([ 1.5550616 , -0.95849076])"
377,"array([ 1.57513777, -0.98063862])"
378,"array([ 1.53821611, -1.00215337])"
379,"array([ 1.65940133, -1.05183463])"
380,"array([ 1.59645043, -1.1044966 ])"
381,"array([ 1.61381537, -1.08091638])"
382,"array([ 1.69701203, -1.0478225 ])"
383,"array([ 1.58079422, -1.08575542])"
384,"array([ 1.55446334, -1.02740761])"
385,"array([ 1.68075841, -1.02246509])"
386,"array([ 1.62690512, -1.04220617])"
387,"array([ 1.58455184, -1.01912125])"
388,"array([ 1.50868065, -0.99285936])"
389,"array([ 1.67598488, -0.96180423])"
390,"array([ 1.615201  , -1.00227515])"
391,"array([ 1.51669242, -0.92278636])"
392,"array([ 1.64422685, -1.01955913])"
393,"array([ 1.6476603 , -0.98381566])"
394,"array([ 1.60160811, -0.95862743])"
395,"array([ 1.59976987, -0.84402774])"
396,"array([ 1.49737813, -0.89356207])"
397,"array([ 1.93226643, -0.53776475])"
398,"array([ 1.75720013, -0.53306316])"
399,"array([ 1.83771531, -0.62661531])"
400,"array([ 1.73639978, -0.35949879])"
401,"array([ 1.80255231, -0.21881397])"
402,"array([ 2.0441569 , -0.26654935])"
403,"array([ 1.94042275, -0.06950863])"
404,"array([ 1.87514245, -0.41635371])"
405,"array([ 1.98766983, -0.32798971])"
406,"array([ 1.9782429 , -0.08714884])"
407,"array([ 1.904709  , -0.13786521])"
408,"array([ 1.99958242, -0.14550534])"
409,"array([ 1.92194223, -0.26714062])"
410,"array([ 1.99318733, -0.29317914])"
411,"array([ 2.01905482, -0.32262882])"
412,"array([ 1.89085016, -0.22111597])"
413,"array([ 2.0001891 , -0.10897674])"
414,"array([ 2.05914644, -0.14613322])"
415,"array([ 1.73671924, -0.22602697])"
416,"array([ 1.97625854, -0.13046407])"
417,"array([ 1.95583429, -0.10581894])"
418,"array([ 1.94722938, -0.13472369])"
419,"array([ 2.02811315, -0.11837383])"
420,"array([ 1.91083435, -0.08420253])"
421,"array([ 1.92657229, -0.11132379])"
422,"array([ 2.08191947, -0.20425114])"
423,"array([ 1.87499952, -0.08767596])"
424,"array([ 1.82872915, -0.111395  ])"
425,"array([ 1.88884643, -0.11364978])"
426,"array([ 1.80352293, -0.48559542])"
427,"array([ 1.68035136, -0.51034067])"
428,"array([ 1.82236082, -0.28094285])"
429,"array([ 1.89407643, -0.38029207])"
430,"array([ 1.8289595 , -0.37315021])"
431,"array([ 1.64103567, -0.41868637])"
432,"array([ 1.93543275, -0.32293578])"
433,"array([ 1.84679835, -0.33001863])"
434,"array([ 1.90304637, -0.32346984])"
435,"array([ 1.71421935, -0.40601848])"
436,"array([ 1.86394679, -0.3874376 ])"
437,"array([ 1.91681717, -0.29569575])"
438,"array([ 1.77372697, -0.17006915])"
439,"array([ 1.78506463, -0.19166307])"
440,"array([ 1.82862065, -0.21184135])"
441,"array([ 1.85324661, -0.23030105])"
442,"array([ 1.75920744, -0.2415735 ])"
443,"array([ 1.60586299, -0.68328093])"
444,"array([ 1.44752181, -0.50127085])"
445,"array([ 1.26967015, -0.43815838])"
446,"array([ 1.54421403, -0.39416739])"
447,"array([ 1.26300663, -0.47354925])"
448,"array([ 1.28789656, -0.40182187])"
449,"array([ 1.64869248, -0.68415738])"
450,"array([ 1.62296108, -0.69988251])"
451,"array([ 1.57084335, -0.88003675])"
452,"array([ 1.2982424 , -0.54011021])"
453,"array([ 1.84863728, -0.79930013])"
454,"array([ 1.83890658, -0.39694947])"
455,"array([ 2.10041945, -0.36550405])"
456,"array([ 2.13244486, -0.36200228])"
457,"array([ 2.18228661, -0.3827998 ])"
458,"array([ 1.86645833, -0.78361342])"
459,"array([ 1.6654286 , -0.82847717])"
460,"array([ 1.56477779, -0.67588401])"
461,"array([ 1.74975772, -0.97834001])"
462,"array([ 2.03489421, -0.86547131])"
463,"array([ 1.97877381, -0.6302014 ])"
464,"array([ 2.10965406, -0.32933179])"
465,"array([ 1.48800069, -0.8457754 ])"
466,"array([ 1.51338354, -0.85142833])"
467,"array([ 1.67216136, -0.75072997])"
468,"array([ 1.67134381, -0.86065147])"
469,"array([ 1.74543806, -0.88785491])"
470,"array([ 2.02535716, -0.53133389])"
471,"array([ 1.89352334, -0.84897338])"
472,"array([ 1.90581508, -0.43082918])"
473,"array([ 1.8744709 , -0.33519647])"
474,"array([ 2.10734281, -0.66402356])"
475,"array([ 1.96108856, -0.72360323])"
476,"array([ 1.97234326, -0.52348112])"
477,"array([ 1.94828956, -0.38507387])"
478,"array([ 1.96328977, -0.33946025])"
479,"array([ 1.7569764, -0.8179076])"
480,"array([ 1.80192814, -0.3705151 ])"
481,"array([ 1.79689757, -0.60577925])"
482,"array([ 1.77959263, -0.5107564 ])"
483,"array([ 1.9210707 , -0.51835408])"
484,"array([ 1.92020426, -0.45851221])"
485,"array([ 1.66182454, -0.65121394])"
486,"array([ 1.67755236, -0.59654118])"
487,"array([ 1.69512874, -0.58596229])"
488,"array([ 1.49615912, -0.67369056])"
489,"array([ 1.34903913, -0.55667455])"
490,"array([ 1.44603149, -0.69300968])"
491,"array([ 1.90079845, -0.40910566])"
492,"array([ 2.06769554, -0.3313501 ])"
493,"array([ 2.34576396, -0.57153326])"
494,"array([ 2.19726996, -0.54874244])"
495,"array([ 1.9095346 , -0.87126244])"
496,"array([ 2.16908693, -0.55586673])"
497,"array([ 2.26194546, -0.44564264])"
498,"array([ 1.94346749, -0.78805527])"
499,"array([ 1.94384647, -0.87685031])"
500,"array([ 1.87769735, -0.97002907])"
501,"array([ 1.97063666, -0.94893627])"
502,"array([ 1.92180499, -0.23038863])"
503,"array([ 1.880091  , -0.88972138])"
504,"array([ 1.57879913, -0.53194823])"
505,"array([ 1.91711177, -0.90292864])"
506,"array([ 1.80687448, -0.3232567 ])"
507,"array([ 1.83235907, -0.88541554])"
508,"array([ 1.54181755, -0.45950217])"
509,"array([ 1.85500216, -0.92285898])"
510,"array([ 1.6987836 , -0.55920113])"
511,"array([ 1.83958897, -0.51366852])"
512,"array([ 1.97275931, -0.81359945])"
513,"array([ 1.99507108, -0.45168517])"
514,"array([ 2.2215983 , -0.64349333])"
515,"array([ 2.19343695, -0.61688766])"
516,"array([ 2.17699902, -0.66970499])"
517,"array([ 2.18318196, -0.64425185])"
518,"array([ 2.32639566, -0.66655002])"
519,"array([ 2.31637397, -0.70594404])"
520,"array([ 2.21593278, -0.67230397])"
521,"array([ 1.92464592, -0.74064272])"
522,"array([ 1.95837979, -0.29662374])"
523,"array([ 1.89751823, -0.16595632])"
524,"array([ 1.75834907, -0.20673324])"
525,"array([ 1.82225681, -0.52295414])"
526,"array([ 1.94254683, -0.58444232])"
527,"array([ 2.03717305, -0.83133557])"
528,"array([ 2.00462021, -0.84817706])"
529,"array([ 1.34470861, -0.83505366])"
530,"array([ 1.36112175, -0.8632009 ])"
531,"array([ 1.71329266, -0.48808018])"
532,"array([ 1.89854607, -0.51705614])"
533,"array([ 1.83072158, -1.01923251])"
534,"array([ 1.74664112, -0.5613212 ])"
535,"array([ 1.7356799, -0.4127606])"
536,"array([ 1.96371812, -0.56420873])"
537,"array([ 1.78137634, -0.40627481])"
538,"array([ 1.70135615, -0.42331139])"
539,"array([ 1.76253602, -0.2870349 ])"
540,"array([ 2.02127209, -0.55347158])"
541,"array([ 2.10961057, -0.83039557])"
542,"array([ 1.67820651, -0.22981042])"
543,"array([ 1.70519469, -0.16763208])"
544,"array([ 1.86995652, -0.80374459])"
545,"array([ 1.69398815, -0.91118606])"
546,"array([ 1.94227968, -0.44711257])"
547,"array([ 2.16623973, -0.70596291])"
548,"array([ 1.46931187, -0.5160927 ])"
549,"array([ 1.92018092, -0.96327516])"
550,"array([ 1.50133128, -0.49026793])"
551,"array([ 1.64751625, -0.31053929])"
552,"array([ 1.72760609, -0.01648706])"
553,"array([1.70417477, 0.01348299])"
554,"array([ 1.67868382, -0.02575902])"
555,"array([1.67014942, 0.01377104])"
556,"array([ 1.68906998, -0.72333613])"
557,"array([ 1.51402248, -0.37440949])"
558,"array([ 1.90291395, -0.60922474])"
559,"array([ 1.66385406, -0.72519961])"
560,"array([ 2.08188007, -0.48772422])"
561,"array([ 1.70698494, -0.46569169])"
562,"array([ 1.56523684, -0.46088343])"
563,"array([ 2.14074948, -0.39835124])"
564,"array([ 2.12055223, -0.91002163])"
565,"array([ 1.98023177, -0.78917514])"
566,"array([ 1.81212435, -0.7610594 ])"
567,"array([ 1.92248446, -0.80114515])"
568,"array([ 1.39758395, -0.75961172])"
569,"array([ 1.85798704, -0.53397683])"
570,"array([ 1.74047148, -0.61444859])"
571,"array([ 0.21851972, -1.09421776])"
572,"array([ 0.27185755, -1.0987983 ])"
573,"array([ 0.2170665 , -1.14840912])"
574,"array([ 2.08084278, -0.90427972])"
575,"array([ 1.58845827, -0.67619077])"
576,"array([ 1.60066444, -2.14116086])"
577,"array([ 1.65435921, -2.14333094])"
578,"array([ 2.07405498, -0.45252736])"
579,"array([ 2.14903979, -0.21878404])"
580,"array([ 2.25471699, -0.13762569])"
581,"array([ 1.55553867, -0.17913542])"
582,"array([ 1.48526057, -0.05486867])"
583,"array([ 2.02395579, -0.67585627])"
584,"array([ 1.77306042, -0.78123338])"
585,"array([ 1.66728374, -0.6156323 ])"
586,"array([ 1.96263937, -0.18936212])"
587,"array([ 1.48497007, -0.43661498])"
588,"array([ 1.9635476 , -0.41325454])"
589,"array([ 1.80519762, -0.42085628])"
590,"array([ 1.31863239, -0.86742704])"
591,"array([ 1.61434882, -0.65514156])"
592,"array([ 1.64694073, -0.7108594 ])"
593,"array([ 1.36600411, -0.46235571])"
594,"array([ 1.81248428, -0.39519212])"
595,"array([2.61800423, 0.7588653 ])"
596,"array([2.5756415 , 0.78610881])"
597,"array([ 1.80422996, -0.6920858 ])"
598,"array([ 1.73460686, -0.71676235])"
599,"array([ 1.7935502 , -0.54679443])"
600,"array([ 1.85800664, -0.55422587])"
601,"array([ 1.53381897, -0.60029075])"
602,"array([ 1.81979773, -0.04167865])"
603,"array([ 1.69776423, -0.53036746])"
604,"array([ 1.77446219, -0.14409656])"
605,"array([ 1.93557356, -0.932152  ])"
606,"array([ 1.53580348, -0.558861  ])"
607,"array([ 1.61383448, -0.47475286])"
608,"array([ 1.44313098, -0.36581907])"
609,"array([ 1.60661276, -0.45045945])"
610,"array([ 2.08122681, -0.85946413])"
611,"array([ 1.87423076, -0.70205352])"
612,"array([ 1.94673455, -0.71130303])"
613,"array([ 1.72166555, -0.26064469])"
614,"array([ 1.78569893, -0.09295791])"
615,"array([ 1.74998279, -0.0897033 ])"
616,"array([ 2.09050439, -0.29798237])"
617,"array([ 1.54786277, -0.36582197])"
618,"array([ 2.05289658, -0.2237264 ])"
619,"array([ 1.81446926, -0.17859451])"
620,"array([ 2.02271612, -0.9056363 ])"
621,"array([ 1.56584936, -0.48403032])"
622,"array([ 1.8518426 , -0.19105888])"
623,"array([ 1.68668449, -0.65972002])"
624,"array([ 1.24712085, -0.66479746])"
625,"array([ 1.05627508, -0.6694967 ])"
626,"array([ 1.49201986, -0.57537375])"
