# index, _pos
153,"array([ 9.28388637, -7.91364549])"
154,"array([10.14130467, -9.16870851])"
155,"array([ 9.16699148, -8.87547119])"
156,"array([ 9.24108966, -7.72566601])"
157,"array([ 8.8595108 , -8.43642069])"
158,"array([ 8.96138764, -7.71850786])"
159,"array([10.44509193, -7.98892091])"
160,"array([ 8.87268742, -8.33411848])"
161,"array([ 8.7923074 , -8.36967537])"
162,"array([ 9.11389647, -7.73420598])"
163,"array([ 9.18748901, -7.88484353])"
164,"array([ 9.84469993, -7.73336266])"
165,"array([ 9.31384533, -7.81924152])"
166,"array([ 9.51059865, -7.81645964])"
167,"array([ 9.26692664, -7.63026685])"
168,"array([ 9.19054791, -8.73500868])"
169,"array([ 9.36311016, -8.69080904])"
170,"array([10.24365626, -9.03706511])"
171,"array([ 9.43506249, -8.9277942 ])"
172,"array([ 9.25937139, -8.69372299])"
173,"array([ 9.31327006, -8.7263901 ])"
174,"array([ 9.28381593, -8.85707988])"
175,"array([ 9.33872527, -8.61868009])"
176,"array([ 9.40937892, -8.82460181])"
177,"array([ 9.38286107, -8.48770519])"
178,"array([ 8.86379802, -8.06756728])"
179,"array([ 9.1439049 , -8.59187831])"
180,"array([10.55142176, -8.378896  ])"
181,"array([10.07574054, -8.6335914 ])"
182,"array([10.8498382 , -8.64713447])"
183,"array([10.40925724, -8.26939711])"
184,"array([10.60914213, -8.38277611])"
185,"array([10.4988063 , -8.33426547])"
186,"array([10.29739877, -8.52273099])"
187,"array([10.2057572 , -9.11036249])"
188,"array([10.84046703, -8.8480728 ])"
189,"array([10.39143661, -8.97413257])"
190,"array([10.57275624, -9.25550574])"
191,"array([10.28871875, -8.98064295])"
192,"array([10.21009044, -8.3290837 ])"
193,"array([10.59131932, -8.30732441])"
194,"array([10.99792031, -8.65690891])"
195,"array([10.37058315, -8.74364573])"
196,"array([10.72051969, -8.14745542])"
197,"array([10.61331248, -8.71726333])"
198,"array([11.2598143 , -8.00063816])"
199,"array([10.6197414 , -8.87298199])"
200,"array([10.27890615, -8.91695095])"
201,"array([10.54843577, -8.26605428])"
202,"array([10.59488217, -8.62547606])"
203,"array([10.78598664, -8.17543836])"
204,"array([11.08124637, -8.39538412])"
205,"array([10.00153607, -8.67370669])"
206,"array([10.95501773, -8.73955367])"
207,"array([10.47456416, -8.05050574])"
208,"array([10.58350809, -7.87326372])"
209,"array([10.94009545, -8.8680483 ])"
210,"array([10.84349548, -8.97846121])"
211,"array([10.13397697, -8.53668325])"
212,"array([10.7961121 , -8.57586102])"
213,"array([10.7521416 , -8.52066528])"
214,"array([10.15742828, -8.37026977])"
215,"array([10.79070242, -8.69957842])"
216,"array([10.76992566, -8.07818857])"
217,"array([10.86345521, -8.49453854])"
218,"array([10.45681046, -8.72707844])"
219,"array([10.43673058, -8.92941007])"
220,"array([10.54086367, -8.53599357])"
221,"array([11.1725797 , -8.04138226])"
222,"array([11.25864927, -8.24048888])"
223,"array([10.42771891, -8.50472664])"
224,"array([10.17097896, -8.17882261])"
225,"array([11.05700024, -8.31436068])"
226,"array([10.39283044, -7.68374534])"
227,"array([10.49149269, -7.77779918])"
228,"array([10.8398092, -8.2574302])"
229,"array([10.68182759, -8.08675037])"
230,"array([10.38037417, -7.94991704])"
231,"array([10.94797391, -8.19137888])"
232,"array([10.85490209, -8.10130948])"
233,"array([10.3792988 , -8.03603476])"
234,"array([10.76919052, -8.00263337])"
235,"array([10.89660948, -8.80064144])"
236,"array([10.51084297, -7.86727654])"
237,"array([10.10514197, -8.68900634])"
238,"array([10.38541673, -7.7843167 ])"
239,"array([10.92457147, -8.10741939])"
240,"array([10.13099457, -8.61351905])"
241,"array([10.85679755, -8.40125737])"
242,"array([11.12555734, -8.26372416])"
243,"array([10.55522294, -8.8180136 ])"
244,"array([10.16946961, -8.74775023])"
245,"array([10.50858984, -8.19851894])"
246,"array([10.31226095, -7.99305032])"
247,"array([10.66179617, -7.90853511])"
248,"array([10.69173365, -7.83910003])"
249,"array([10.67707662, -8.60332793])"
250,"array([10.35973665, -8.45583833])"
251,"array([11.11630115, -7.8988468 ])"
252,"array([10.31963046, -8.86135164])"
253,"array([10.3539026 , -8.53323642])"
254,"array([10.62883434, -8.5077476 ])"
255,"array([10.6940902 , -8.23440179])"
256,"array([11.13029006, -8.45294698])"
257,"array([10.96356112, -7.74796232])"
258,"array([11.02354416, -8.43603635])"
259,"array([10.98859371, -8.28094609])"
260,"array([10.52091044, -7.956687  ])"
261,"array([10.24927325, -8.15801961])"
262,"array([11.14146355, -8.35708479])"
263,"array([10.74551245, -8.62835441])"
264,"array([11.01617278, -8.50510034])"
265,"array([11.074267  , -8.90706073])"
266,"array([11.06659821, -7.98821324])"
267,"array([11.20427652, -7.92758466])"
268,"array([10.91872191, -8.33647363])"
269,"array([10.59088828, -8.11756996])"
270,"array([10.67088865, -8.30873513])"
271,"array([10.65200888, -8.16446808])"
272,"array([10.4895637 , -8.40944851])"
273,"array([10.69262597, -8.39542329])"
274,"array([10.74655008, -8.33418782])"
275,"array([10.43113036, -7.84480122])"
276,"array([11.03512596, -7.84870302])"
277,"array([10.38902548, -8.39088781])"
278,"array([10.63150305, -8.78311942])"
279,"array([10.63679834, -8.23189021])"
280,"array([10.33304279, -9.22445611])"
281,"array([ 9.40065009, -9.27736495])"
282,"array([ 9.02638361, -9.20503131])"
283,"array([ 9.95267432, -9.29216842])"
284,"array([ 9.94770307, -8.68425926])"
285,"array([ 9.51173466, -9.18116049])"
286,"array([ 9.91885578, -9.4070895 ])"
287,"array([ 9.02576632, -9.37105087])"
288,"array([ 9.10587327, -8.17400367])"
289,"array([ 9.81846302, -8.84888132])"
290,"array([ 9.85128694, -8.46954925])"
291,"array([ 9.72973483, -8.74428999])"
292,"array([10.04606216, -9.38638545])"
293,"array([ 9.84105537, -9.50077816])"
294,"array([ 9.20303672, -9.43923973])"
295,"array([ 8.94362497, -9.29479564])"
296,"array([ 8.91294068, -9.10355477])"
297,"array([ 9.62950477, -8.68040324])"
298,"array([ 9.55881166, -8.46792235])"
299,"array([ 9.41398763, -8.6146743 ])"
300,"array([ 8.93879077, -9.19275113])"
301,"array([ 9.55080555, -8.82425894])"
302,"array([ 9.65960765, -9.14062538])"
303,"array([ 9.14440609, -9.28284834])"
304,"array([ 9.13026634, -9.36726761])"
305,"array([ 9.69857264, -8.83043995])"
306,"array([10.12100581, -8.95249215])"
307,"array([ 9.08336099, -9.44592453])"
308,"array([ 9.03245177, -9.29654801])"
309,"array([ 9.2654624 , -9.58610952])"
310,"array([ 9.24512277, -9.49919105])"
311,"array([ 9.30284509, -9.43946919])"
312,"array([ 9.33990319, -9.52986671])"
313,"array([ 9.21312291, -9.35981541])"
314,"array([ 9.14223355, -9.51895267])"
315,"array([ 9.2357977 , -8.24608499])"
316,"array([ 9.32845944, -9.20894203])"
317,"array([ 8.95533854, -9.03031424])"
318,"array([ 9.224711  , -9.24559684])"
319,"array([ 9.29358813, -9.28187524])"
320,"array([ 9.27118733, -8.97391799])"
321,"array([ 9.3285996 , -8.94326127])"
322,"array([ 9.33725837, -8.79628904])"
323,"array([ 9.03520959, -8.67701318])"
324,"array([ 9.10106488, -8.94961948])"
325,"array([10.10883732, -7.92141469])"
326,"array([10.07207797, -8.50815527])"
327,"array([ 9.85039401, -8.74301913])"
328,"array([ 9.71109187, -8.97207255])"
329,"array([ 9.63906953, -8.89744008])"
330,"array([ 9.35972834, -8.87663209])"
331,"array([ 9.67599612, -9.21560723])"
332,"array([ 9.4502423 , -9.60024438])"
333,"array([10.3873731 , -9.11835288])"
334,"array([10.17912345, -8.90829657])"
335,"array([ 9.79808625, -8.49148172])"
336,"array([ 9.69221425, -9.66988081])"
337,"array([ 9.68983006, -8.26956321])"
338,"array([10.19767791, -9.21351515])"
339,"array([ 9.56820055, -9.12272406])"
340,"array([10.05094077, -9.54942353])"
341,"array([ 9.68292731, -9.49431055])"
342,"array([ 9.43629986, -8.67941853])"
343,"array([ 9.59025561, -9.18831773])"
344,"array([ 9.78903097, -9.64897516])"
345,"array([ 9.54268566, -9.58464164])"
346,"array([ 9.50972584, -9.65875406])"
347,"array([ 9.63695823, -9.59182004])"
348,"array([ 9.7175461 , -9.60060308])"
349,"array([ 9.84532503, -9.59716662])"
350,"array([ 9.59749045, -9.65705321])"
351,"array([10.18033451, -8.9896046 ])"
352,"array([ 9.8759134 , -9.35524918])"
353,"array([10.07995933, -9.22547018])"
354,"array([ 9.92089452, -9.58346827])"
355,"array([ 9.33757512, -8.42868049])"
356,"array([ 9.45608794, -8.52116107])"
357,"array([ 9.7103763 , -8.07604121])"
358,"array([ 9.16475918, -8.43498044])"
359,"array([ 8.66387503, -8.19490458])"
360,"array([ 9.53247199, -8.12278083])"
361,"array([ 8.56270978, -8.26163237])"
362,"array([11.32119899, -8.53257504])"
363,"array([11.03859493, -8.20598246])"
364,"array([10.73784435, -9.19511561])"
365,"array([10.08626039, -7.85271291])"
366,"array([10.82146672, -9.15860093])"
367,"array([10.64158175, -8.94702561])"
368,"array([10.3986954 , -8.86570634])"
369,"array([10.29238813, -9.51505457])"
370,"array([10.72470726, -9.26376328])"
371,"array([ 9.96361724, -8.98504925])"
372,"array([ 9.98003633, -9.53355801])"
373,"array([10.86411594, -9.60584222])"
374,"array([10.92830199, -9.09450641])"
375,"array([10.74226042, -9.57027459])"
376,"array([10.63232337, -9.67330875])"
377,"array([10.62749885, -9.40372431])"
378,"array([10.94080304, -9.50865882])"
379,"array([10.0290368 , -8.30629495])"
380,"array([ 9.74932809, -9.25716314])"
381,"array([ 8.69329467, -8.76484031])"
382,"array([ 8.81234664, -8.90823309])"
383,"array([ 8.76091624, -9.20403075])"
384,"array([ 8.69841932, -8.87533957])"
385,"array([10.34588903, -8.30896049])"
386,"array([10.14091442, -8.12260038])"
387,"array([10.89056116, -7.51918473])"
388,"array([10.13596803, -7.80416149])"
389,"array([10.31921212, -7.69561469])"
390,"array([10.26768255, -7.58542569])"
391,"array([ 9.64621519, -7.62943354])"
392,"array([10.72317163, -8.77797473])"
393,"array([10.02061368, -8.37809736])"
394,"array([ 9.88272061, -8.82476708])"
395,"array([ 9.80298334, -7.49549118])"
396,"array([10.22427903, -7.16141855])"
397,"array([ 9.47562605, -7.24305452])"
398,"array([ 9.55064868, -7.64513884])"
399,"array([ 9.14675108, -7.54226669])"
400,"array([10.11850325, -8.03769725])"
401,"array([ 9.32553339, -7.42767215])"
402,"array([ 9.60661388, -7.42561843])"
403,"array([ 9.25364222, -7.47964408])"
404,"array([ 9.42596521, -8.27829062])"
405,"array([ 9.87731486, -7.22304824])"
406,"array([ 9.25888372, -7.08676245])"
407,"array([ 9.65746283, -7.24387747])"
408,"array([ 9.75601946, -7.18221182])"
409,"array([ 9.67179722, -7.13788058])"
410,"array([ 9.15102897, -7.13793708])"
411,"array([ 9.75158321, -7.32591122])"
412,"array([ 9.58195635, -7.20206924])"
413,"array([ 9.37449187, -7.35656613])"
414,"array([ 9.4597866 , -7.10536359])"
415,"array([ 9.59135175, -7.02277547])"
416,"array([ 9.24539282, -7.20721859])"
417,"array([ 9.36723711, -7.04059164])"
418,"array([ 9.49010902, -7.00357845])"
419,"array([ 9.34821363, -7.1556543 ])"
420,"array([ 9.12372003, -7.24308451])"
421,"array([ 9.36385798, -7.93570323])"
422,"array([10.6776861 , -9.01794697])"
423,"array([10.03165287, -8.4561106 ])"
424,"array([10.53422448, -9.51044179])"
425,"array([10.13648659, -9.53149566])"
426,"array([ 9.40287211, -9.43463424])"
427,"array([ 9.97425621, -9.87487608])"
428,"array([10.56647072, -8.96255476])"
429,"array([10.45208579, -9.15091916])"
430,"array([10.44410684, -9.56735292])"
431,"array([10.83260453, -9.25027871])"
432,"array([ 9.84546521, -9.4141675 ])"
433,"array([10.76584089, -8.82790038])"
434,"array([10.80844975, -9.71186652])"
435,"array([10.63508815, -9.86082822])"
436,"array([ 9.98135613, -9.3581752 ])"
437,"array([10.60665952, -8.55827077])"
438,"array([10.70327761, -8.71057459])"
439,"array([10.75510716, -9.01860343])"
440,"array([ 9.59162157, -8.60908102])"
441,"array([10.47442681, -8.8703554 ])"
442,"array([10.41159953, -9.21846316])"
443,"array([10.31891967, -9.34312332])"
444,"array([10.10403664, -9.80850262])"
445,"array([10.22937194, -9.65056566])"
446,"array([10.0617709, -9.1444366])"
447,"array([ 9.99328613, -9.64061939])"
448,"array([10.357137  , -9.57170865])"
449,"array([10.49882714, -9.2630231 ])"
450,"array([10.21896999, -9.55443396])"
451,"array([ 9.56736062, -9.87107929])"
452,"array([ 9.68652665, -9.90403621])"
453,"array([ 9.74314851, -9.34307492])"
454,"array([ 9.5935939 , -9.51858557])"
455,"array([ 8.8627007 , -7.76770553])"
456,"array([ 9.01706417, -8.14133372])"
457,"array([ 9.64232779, -8.49174967])"
458,"array([11.35196123, -8.17769896])"
459,"array([11.8286969 , -8.03864724])"
460,"array([10.80633375, -9.85004359])"
461,"array([ 9.68797779, -8.55591807])"
462,"array([ 9.72717688, -8.47318966])"
463,"array([11.16887301, -8.66827398])"
464,"array([10.78765178, -9.0781519 ])"
465,"array([10.92575665, -8.98566357])"
466,"array([10.25371963, -7.69842015])"
467,"array([10.70591139, -8.45942013])"
468,"array([ 9.99437062, -7.82083832])"
469,"array([10.27619027, -8.64524085])"
470,"array([10.55608665, -8.88388902])"
471,"array([10.51981011, -9.36972853])"
472,"array([10.93459546, -8.64279456])"
473,"array([10.96088495, -8.56849812])"
474,"array([10.18212061, -8.0683427 ])"
475,"array([ 8.84427332, -8.68921847])"
476,"array([ 8.39763768, -8.73045997])"
477,"array([10.31283415, -7.79522206])"
478,"array([ 8.80049329, -8.27463153])"
479,"array([ 8.92455254, -8.2652582 ])"
480,"array([ 8.9227342 , -8.15666033])"
481,"array([10.00828465, -9.26120976])"
482,"array([10.87980918, -8.91987003])"
483,"array([11.14175269, -7.71977436])"
484,"array([10.07069665, -7.98630889])"
485,"array([ 9.94168107, -7.4067594 ])"
486,"array([10.86593163, -9.04342223])"
487,"array([10.71605976, -9.12145759])"
488,"array([10.69383011, -8.8472188 ])"
489,"array([10.62723927, -9.30875178])"
490,"array([10.24832434, -8.5838018 ])"
491,"array([10.30732304, -8.05280679])"
492,"array([10.01568753, -8.15034093])"
493,"array([11.14318925, -8.83943418])"
494,"array([10.55522975, -9.11421768])"
495,"array([10.16684352, -7.31265396])"
496,"array([10.0883174 , -9.44871991])"
497,"array([10.48705651, -9.44853189])"
498,"array([10.48762194, -8.78615707])"
499,"array([11.02702099, -9.82742423])"
500,"array([11.27385426, -8.10477763])"
501,"array([10.54925314, -8.05417192])"
502,"array([10.24246168, -8.21878107])"
503,"array([ 9.17779325, -8.12713039])"
504,"array([ 8.98765085, -8.74878891])"
505,"array([10.27105429, -8.28668582])"
506,"array([ 9.77894924, -9.44016701])"
507,"array([ 8.67753804, -8.07150557])"
508,"array([10.44886014, -9.32938417])"
509,"array([10.06590151, -9.00094379])"
510,"array([10.97728787, -7.25726484])"
511,"array([10.63594128, -7.72411666])"
512,"array([ 11.08780338, -10.29591873])"
513,"array([ 11.33736976, -10.30797708])"
514,"array([10.16774785, -9.06195338])"
515,"array([10.49764772, -9.08892747])"
516,"array([ 10.6330213 , -10.20965628])"
517,"array([10.35863286, -9.85798491])"
518,"array([10.71424149, -8.92611946])"
519,"array([ 9.5179068 , -8.60400225])"
520,"array([10.85865719, -8.18798982])"
521,"array([10.22193365, -7.77961405])"
522,"array([10.76096692, -8.25888675])"
523,"array([10.13346204, -9.60645645])"
524,"array([ 9.60453113, -9.25562171])"
525,"array([10.64582981, -9.19455262])"
526,"array([11.20169288, -9.10292843])"
527,"array([10.05846755, -8.9448688 ])"
528,"array([ 9.9034651 , -8.28266657])"
529,"array([10.47055975, -8.2622273 ])"
530,"array([11.58593236, -9.1446766 ])"
531,"array([11.84355438, -9.3172366 ])"
532,"array([11.89805349, -9.13720261])"
533,"array([10.47742407, -7.51443929])"
534,"array([10.33118347, -7.50282   ])"
535,"array([10.2944193 , -7.29863143])"
536,"array([10.39469888, -7.3118266 ])"
537,"array([10.39898714, -7.46189147])"
538,"array([ 9.96248882, -8.40445046])"
539,"array([ 9.92812537, -7.07938741])"
540,"array([ 9.91914417, -6.78654717])"
541,"array([ 9.51769363, -9.26041914])"
542,"array([10.75649543, -9.98016396])"
543,"array([10.13757606, -9.70162211])"
544,"array([10.43581224, -8.34286794])"
545,"array([ 9.76162594, -8.90647757])"
546,"array([  9.99869734, -13.91631328])"
547,"array([  9.87026766, -13.7868051 ])"
548,"array([  9.84644578, -14.01338501])"
549,"array([ 9.78721742, -8.68782225])"
550,"array([ 8.97048302, -8.35659385])"
551,"array([ 9.8731902 , -7.85481653])"
552,"array([10.12035282, -7.57089763])"
553,"array([ 9.96942418, -7.29498095])"
554,"array([10.15137531, -7.72130773])"
555,"array([ 9.58442339, -7.91197957])"
556,"array([10.50278948, -7.19119016])"
557,"array([ 9.7595936 , -9.05103179])"
558,"array([ 9.58977386, -9.04224588])"
559,"array([ 9.43384825, -9.51510177])"
560,"array([11.29527681, -9.96816666])"
561,"array([ 11.5161859 , -10.02166871])"
562,"array([11.21251691, -8.75827792])"
563,"array([ 9.53974359, -9.40278144])"
564,"array([ 12.74939053, -13.17635429])"
565,"array([ 12.64535744, -13.0762715 ])"
566,"array([ 12.78162569, -12.95480277])"
567,"array([ 12.91494483, -13.23943266])"
568,"array([10.43562366, -8.43851372])"
569,"array([10.96898098, -7.60469147])"
570,"array([11.12626703, -9.56428749])"
571,"array([11.39127458, -9.79559504])"
572,"array([11.002097  , -8.95440754])"
573,"array([ 9.03973259, -8.82796739])"
574,"array([ 9.23405452, -9.16716195])"
575,"array([10.20473507, -9.466932  ])"
576,"array([10.53883148, -9.66202362])"
577,"array([ 10.19224642, -10.08120452])"
578,"array([ 10.01939995, -10.11722881])"
579,"array([  9.95215832, -10.21389277])"
580,"array([ 9.69422475, -9.07851966])"
581,"array([10.36291106, -7.59045585])"
582,"array([10.7386983 , -7.45536152])"
583,"array([10.68833849, -9.46678307])"
584,"array([11.20570138, -8.52600692])"
585,"array([ 9.83879818, -7.57760701])"
586,"array([ 11.19571341, -10.00573029])"
587,"array([11.42855341, -9.95528208])"
588,"array([ 8.57518031, -8.57317086])"
589,"array([ 8.25720219, -8.66133014])"
590,"array([ 11.12313947, -10.19374495])"
591,"array([ 11.35361817, -10.203852  ])"
592,"array([ 9.90093088, -9.80048964])"
593,"array([11.00749858, -8.13023643])"
594,"array([10.60831768, -9.0268668 ])"
595,"array([ 9.95350934, -8.89328278])"
596,"array([10.12498557, -9.0240661 ])"
597,"array([ 9.31628464, -8.53645013])"
598,"array([11.14521657, -8.97139767])"
599,"array([10.57647907, -8.19082542])"
600,"array([10.15362178, -9.26022393])"
601,"array([10.49082393, -8.66813452])"
602,"array([ 9.83231734, -8.3757998 ])"
603,"array([10.98068646, -8.36629018])"
604,"array([ 9.00074792, -9.12038704])"
605,"array([ 8.76955925, -7.94209127])"
606,"array([ 9.95009143, -6.385166  ])"
607,"array([10.38302386, -9.28481532])"
608,"array([10.63296276, -9.57631792])"
609,"array([ 9.68849926, -9.29110653])"
610,"array([10.24064634, -9.28021637])"
611,"array([ 9.79337536, -8.98960405])"
612,"array([ 9.34777422, -7.74463338])"
613,"array([10.07991308, -9.30664067])"
614,"array([10.91028145, -8.24371602])"
615,"array([11.06855478, -8.61195035])"
616,"array([11.43481157, -8.30844125])"
617,"array([11.0949878, -8.5281876])"
618,"array([11.26625675, -9.474797  ])"
619,"array([11.69652638, -9.66692299])"
620,"array([ 9.84451563, -8.28860483])"
621,"array([ 9.93027291, -8.52619673])"
622,"array([10.33012708, -9.15374008])"
623,"array([11.08250519, -8.78719006])"
624,"array([11.08107521, -8.70503827])"
625,"array([10.1698867 , -7.64359127])"
626,"array([10.72555097, -9.65129045])"
627,"array([ 9.08826439, -8.50079547])"
628,"array([ 10.96569361, -10.29119477])"
629,"array([ 11.22241021, -10.26814363])"
630,"array([ 8.50159186, -8.10178803])"
631,"array([10.65460639, -8.66548447])"
632,"array([ 9.0309786, -9.0060176])"
633,"array([ 9.53726059, -8.28897585])"
634,"array([ 9.58721392, -7.98418153])"
635,"array([ 8.93169789, -9.49312203])"
636,"array([10.49485567, -8.95922895])"
637,"array([  5.74063663, -11.76974646])"
638,"array([  5.84208896, -11.90246697])"
639,"array([10.01400128, -8.85816997])"
640,"array([ 9.85201501, -7.95058353])"
641,"array([ 9.19631221, -8.65685257])"
642,"array([  9.8694008 , -10.40003797])"
643,"array([10.83637641, -8.76403646])"
644,"array([10.06920872, -9.07108981])"
645,"array([ 9.38046554, -9.80262562])"
646,"array([10.44362802, -7.62317313])"
647,"array([ 9.39572886, -8.54571575])"
648,"array([ 9.4427558 , -7.90282856])"
649,"array([10.63660613, -9.09155219])"
650,"array([ 9.50007608, -8.68053021])"
651,"array([ 9.41329652, -8.9960819 ])"
652,"array([10.1191924 , -8.21796692])"
653,"array([10.34275481, -8.24440234])"
654,"array([10.06743314, -9.66429994])"
655,"array([ 10.25497881, -10.18262216])"
656,"array([ 10.35251598, -10.10378402])"
657,"array([11.07951815, -9.25942163])"
658,"array([ 9.09160269, -8.87900416])"
