# index, _pos
178,"array([-1.48349471,  0.37734488])"
179,"array([-6.35725124,  0.38310614])"
180,"array([-0.55270078, -2.57141671])"
181,"array([-3.6948955 , -2.09222056])"
182,"array([-7.35251960e+00, -2.73208665e-03])"
183,"array([-7.46343575,  2.87864671])"
184,"array([-5.44157516,  4.98855084])"
185,"array([0.11362413, 5.82330255])"
186,"array([0.30844925, 3.44838069])"
187,"array([ 1.02826902, -1.30008088])"
188,"array([-6.23719153, -1.73854278])"
189,"array([ 0.75930116, -3.11254775])"
190,"array([-4.46821718, -0.93838284])"
191,"array([4.99035249, 2.96514123])"
192,"array([0.93114143, 1.54438297])"
193,"array([-3.59943644,  0.95569174])"
194,"array([-2.35525026, -0.6525227 ])"
195,"array([-2.5083169 ,  0.29468907])"
196,"array([-4.55210538,  0.98880498])"
197,"array([-3.39816165,  3.2653527 ])"
198,"array([-4.19775111,  0.10595273])"
199,"array([-5.4237347 ,  2.19944082])"
200,"array([-6.02469198,  3.85934183])"
201,"array([0.63595974, 0.82064809])"
202,"array([ 1.86365954, -0.29071413])"
203,"array([1.80090912, 1.59872951])"
204,"array([2.56764424, 1.52920803])"
205,"array([8.41971245, 2.61518735])"
206,"array([ 7.47433597, -0.40591967])"
207,"array([8.14189225, 4.8489147 ])"
208,"array([2.19845858, 2.60222325])"
209,"array([3.30193134, 4.01186458])"
210,"array([5.65519735, 1.94942916])"
211,"array([0.21857621, 4.66188492])"
212,"array([1.84292963, 3.45696781])"
213,"array([-33.82843964,  34.68713608])"
214,"array([-2.20194764,  3.40371077])"
215,"array([1.21909181, 3.96141435])"
216,"array([-3.56811017, -1.1393495 ])"
217,"array([4.13281895, 3.45158762])"
218,"array([7.57703432, 1.66720943])"
219,"array([ 7.47516441, -4.35389291])"
220,"array([ 8.44496522, -3.28361137])"
221,"array([4.44761684, 2.30992972])"
222,"array([-6.22763066, -0.62168519])"
223,"array([-1.85709813,  5.58853937])"
224,"array([-0.21737106, -0.94352337])"
225,"array([-0.97645   ,  4.06408718])"
226,"array([2.34275072, 0.53511983])"
227,"array([0.56716944, 2.09256223])"
228,"array([9.17044524, 3.54355415])"
229,"array([-0.67039446,  2.03856582])"
230,"array([-0.47794121,  1.04649243])"
231,"array([-7.04928554,  3.82042249])"
232,"array([-1.06494181,  5.17731723])"
233,"array([-3.92788515, -3.10248475])"
234,"array([-5.37556035, -1.43465268])"
235,"array([-5.43057628,  3.12045938])"
236,"array([-7.58983945,  1.87682129])"
237,"array([-2.85356019, -2.61972506])"
238,"array([-4.48842707,  5.17339996])"
239,"array([-4.52595192,  3.14322475])"
240,"array([-5.7989382 ,  1.37684992])"
241,"array([-4.13109387,  4.04121997])"
242,"array([2.07416393, 9.40169925])"
243,"array([ 6.28529246, 10.25924293])"
244,"array([3.2851124 , 6.75061774])"
245,"array([5.38734795, 6.91854695])"
246,"array([ 5.25874514, 10.55294179])"
247,"array([4.17475215, 5.93005381])"
248,"array([3.9627929 , 1.46778833])"
249,"array([4.88800005, 4.6003985 ])"
250,"array([5.96584633, 2.92811322])"
251,"array([6.27878509, 1.02376041])"
252,"array([4.93694837, 1.25734568])"
253,"array([ 6.44557687, -0.06004877])"
254,"array([ 13.54466439, -38.83330793])"
255,"array([-26.01221519, -34.92556475])"
256,"array([7.46822727, 2.83388163])"
257,"array([ 5.53723561, -0.88858632])"
258,"array([6.86992378, 3.57846121])"
259,"array([5.38221922, 0.14166233])"
260,"array([ 4.42154764, -0.74741493])"
261,"array([7.14198452, 4.65620598])"
262,"array([5.26590977, 5.74913411])"
263,"array([6.42409809, 6.3922265 ])"
264,"array([6.21049633, 4.44023845])"
265,"array([7.18248721, 0.72641115])"
266,"array([6.73092433, 2.12346936])"
267,"array([3.02435758, 5.12119685])"
268,"array([5.37502487, 3.81759263])"
269,"array([ 6.5953008 , -1.16468562])"
270,"array([7.34222546, 5.75352119])"
271,"array([4.36393575, 6.9966008 ])"
272,"array([-19.9420317 ,  -8.73469938])"
273,"array([4.09770388, 0.54306129])"
274,"array([8.19399859, 0.51123406])"
275,"array([ 34.88916843, -12.35306239])"
276,"array([6.24323983, 5.39952615])"
277,"array([8.55320123, 1.54249648])"
278,"array([7.94981874, 3.77745179])"
279,"array([26.60575319, -3.48683392])"
280,"array([24.50929154, -1.20413976])"
281,"array([-28.83775622,  34.46591367])"
282,"array([-27.5680166 ,  36.42141375])"
283,"array([-25.64789143,  34.82516504])"
284,"array([4.02899614, 4.78996054])"
285,"array([-13.95448132, -44.33679449])"
286,"array([-11.25036669, -44.51843929])"
287,"array([-27.0755897 ,  32.93034029])"
288,"array([-34.35351044,  30.48102686])"
289,"array([-33.87793016,  27.43124452])"
290,"array([-24.8757915,  -8.4144695])"
291,"array([  4.96920823, -37.19180744])"
292,"array([-22.12049557,  37.63660493])"
293,"array([  9.55197564, -11.97580454])"
294,"array([-13.33131216,   2.03054399])"
295,"array([-14.29871565,   0.95015496])"
296,"array([  2.71294506, -38.36155601])"
297,"array([24.33015044, -9.69615464])"
298,"array([-17.7672874 ,  -3.82642143])"
299,"array([-1.59426228,  1.47586107])"
300,"array([ 18.72609802, -18.18731702])"
301,"array([ 23.36742711, -20.78215449])"
302,"array([ 25.61836218, -18.63601087])"
303,"array([-21.62655805,  23.77274587])"
304,"array([-46.75830104,  10.03376417])"
305,"array([-0.83267797,  8.84275845])"
306,"array([-5.69948961, -5.05383289])"
307,"array([-49.42829436,   9.52576213])"
308,"array([-5.55441272, -6.2661672 ])"
309,"array([-4.30340553, -8.40327965])"
310,"array([-7.74795143, -7.10326003])"
311,"array([-6.89186542, -5.16467978])"
312,"array([-2.91746757,  1.66556034])"
313,"array([-6.74990626, -6.6510182 ])"
314,"array([-5.56893826, -8.57904829])"
315,"array([-4.46742739, -5.79743485])"
316,"array([-4.06120271, -7.23908912])"
317,"array([-8.25729803, -4.52777327])"
318,"array([ 4.62520871, -7.11369763])"
319,"array([ 5.37155292, -8.40242341])"
320,"array([-12.00713906,  -3.82532434])"
321,"array([-5.22083896, -2.71854917])"
322,"array([-5.39587803, -7.45383533])"
323,"array([-4.55849519, -2.04913767])"
324,"array([-8.12359054, -5.85381081])"
325,"array([-6.69191473, -7.93064721])"
326,"array([ 19.44747361, -27.98430374])"
327,"array([-6.51254779,  2.02740716])"
328,"array([-2.57175054,  6.29620685])"
329,"array([-2.94256736,  4.14921433])"
330,"array([-1.87886828,  2.48047437])"
331,"array([-6.93087008,  1.16067402])"
332,"array([-22.52769844,  -6.1550326 ])"
333,"array([-25.20320071,  -2.66392967])"
334,"array([19.36534048, 22.08494487])"
335,"array([21.83904233, 23.63742235])"
336,"array([20.45699586, 18.88882018])"
337,"array([-29.98763185,  -6.22690009])"
338,"array([-26.66377633,  -5.93400456])"
339,"array([22.88874826, 20.80409907])"
340,"array([23.6486664 , 19.59442592])"
341,"array([24.12420783, 21.63269913])"
342,"array([21.48476428, 21.78128173])"
343,"array([-28.03726311,  -7.65062967])"
344,"array([-21.78012265,  -4.31197456])"
345,"array([-20.60116022,  -7.35774142])"
346,"array([-0.77429101, -1.67453557])"
347,"array([-2.67286347, -1.62849093])"
348,"array([-5.43383131,  0.49420532])"
349,"array([-5.29226611, -0.38765634])"
350,"array([-21.71206681, -11.60447864])"
351,"array([-21.25764306,  -2.70534645])"
352,"array([23.22445728, 22.96116317])"
353,"array([20.28745887, 23.2925413 ])"
354,"array([20.58042693, 20.33822742])"
355,"array([22.10521769, 18.9297461 ])"
356,"array([-24.98098681,  -7.45069825])"
357,"array([ 16.00740556, -23.32908672])"
358,"array([ 19.0311783 , -22.66445382])"
359,"array([-29.09372191,  -6.15285998])"
360,"array([-24.44403369,  -3.18388339])"
361,"array([2.9576823, 8.6100244])"
362,"array([  8.96496059, -39.79454458])"
363,"array([ 4.10562068, 10.78553849])"
364,"array([ 5.39004973, 12.21414542])"
365,"array([6.64301848, 9.20245083])"
366,"array([8.1049416 , 9.67228221])"
367,"array([ -7.33127471, -29.80353993])"
368,"array([-21.8573534 , -12.63059017])"
369,"array([-29.96213531,  -9.73860162])"
370,"array([-11.46914962, -39.0759289 ])"
371,"array([-13.9250494 , -37.82140931])"
372,"array([-19.07446886,  -7.19850125])"
373,"array([-19.22657814,  -6.29866036])"
374,"array([19.10494278, 20.4915515 ])"
375,"array([-18.1321399 ,  -7.59873226])"
376,"array([ -7.80504484, -36.43440258])"
377,"array([ -5.39885809, -38.40181575])"
378,"array([-22.61702929,  -9.0185253 ])"
379,"array([-27.09822057,  -4.30880288])"
380,"array([-26.4720859 , -12.85498069])"
381,"array([-21.20835225,  -9.91262504])"
382,"array([-29.08202788,  -9.4884926 ])"
383,"array([-19.30072253,  -5.17438509])"
384,"array([-24.26746579,  -4.91868441])"
385,"array([ 6.61618924, 11.74399742])"
386,"array([ 4.05871031, 12.2841619 ])"
387,"array([-35.75826977,  22.94521952])"
388,"array([-1.26233717, -0.48189963])"
389,"array([-8.13925734,  0.53857569])"
390,"array([-4.24329345,  7.87384948])"
391,"array([-4.30392556,  6.38389461])"
392,"array([-5.2810653,  6.0576706])"
393,"array([-1.85964582, -2.38134427])"
394,"array([-2.72420081, -3.48343469])"
395,"array([ 0.27845594, -1.96024843])"
396,"array([  2.75072677, -12.05999457])"
397,"array([ 29.50288451, -21.28579356])"
398,"array([-1.60974268,  8.49611622])"
399,"array([-0.70319547, 11.78184464])"
400,"array([ 7.67726337, 10.956393  ])"
401,"array([ 1.79316513, -2.29648927])"
402,"array([-18.99542547,  -8.10613475])"
403,"array([-25.41729678, -13.34265268])"
404,"array([-19.08235464,  -8.91848542])"
405,"array([-25.75973911, -12.5125541 ])"
406,"array([-51.92776829,  -6.44753608])"
407,"array([-43.41699242,  24.46221036])"
408,"array([-20.91897461, -11.74398419])"
409,"array([-25.67708575, -10.65041288])"
410,"array([26.3955929 , -7.46707852])"
411,"array([-25.22865073,  -3.52912025])"
412,"array([-20.98620639,  -4.6689366 ])"
413,"array([-26.1652078 ,  -2.74507755])"
414,"array([-24.56971432,  -4.18839432])"
415,"array([-20.71740006,  -9.24893054])"
416,"array([-25.84317411,  -5.99914989])"
417,"array([-23.5178209 ,  -6.22434437])"
418,"array([-23.49231812,  -2.95117   ])"
419,"array([-19.89485099,  -9.59791411])"
420,"array([-22.9696916 ,  -6.97235789])"
421,"array([-23.1017765 ,  -2.09891803])"
422,"array([-19.018589  ,  29.72026778])"
423,"array([23.47162766, 11.32639899])"
424,"array([22.09094427,  8.8546324 ])"
425,"array([20.90548254, 10.32579483])"
426,"array([20.98209575, 30.73468425])"
427,"array([-22.55121816,  -4.41991226])"
428,"array([ 22.52355036, -32.30043843])"
429,"array([-44.32167033, -26.93297949])"
430,"array([-28.65572912,  -5.26421085])"
431,"array([-28.8826815 ,  -7.83233863])"
432,"array([-26.49110412, -11.97434129])"
433,"array([-24.83565325, -10.70166132])"
434,"array([-28.1602444 ,  -8.49075463])"
435,"array([-27.37606031,  -6.25508277])"
436,"array([-18.21661312,  -9.55116917])"
437,"array([-30.85915148,  -7.52207983])"
438,"array([-28.10969348,  -6.84719766])"
439,"array([-25.76897697,  -7.03417185])"
440,"array([-38.92918238, -11.32430908])"
441,"array([-39.80348541, -12.47662259])"
442,"array([-27.5454181 ,  -9.93884944])"
443,"array([-20.20924219,  -5.01125263])"
444,"array([-23.34309106, -13.67661924])"
445,"array([-24.96615543,  -9.82273961])"
446,"array([-32.13541448,  -8.56086317])"
447,"array([-28.13520335, -10.90986645])"
448,"array([-22.49031602, -11.06606873])"
449,"array([-40.34673456, -10.52189063])"
450,"array([-38.79276664,   0.95828535])"
451,"array([-38.14011937,  -0.72368498])"
452,"array([-18.08494177, -21.32339765])"
453,"array([-19.28740583, -21.61813601])"
454,"array([-20.25811602, -11.22233695])"
455,"array([-22.5928872 , -10.03358738])"
456,"array([-4.10012934, 33.27974361])"
457,"array([-2.97248324, 36.34705708])"
458,"array([-30.32620319,  22.60253351])"
459,"array([-1.236201  , 34.99565387])"
460,"array([-2.30369279, 32.47470828])"
461,"array([-24.55659711, -11.50974508])"
462,"array([-21.71841784,  -6.08167884])"
463,"array([-26.06601236,  -5.16889452])"
464,"array([ 0.04128253, 34.00142135])"
465,"array([-39.57821872,  -0.68816037])"
466,"array([-11.46772731,  33.69229067])"
467,"array([-26.02416999,  -3.69829443])"
468,"array([-25.90357113,  -9.86611284])"
469,"array([-27.35933761, -12.40701098])"
470,"array([-22.57804973, -13.15550486])"
471,"array([-25.14904965,  -6.29598508])"
472,"array([-16.34156066,  25.8333449 ])"
473,"array([-22.58681895,  -2.8994367 ])"
474,"array([-27.05784743, -39.23268714])"
475,"array([-19.41506626,  -4.24883089])"
476,"array([-0.45051859, 32.44777531])"
477,"array([-31.10672028,  -3.5348715 ])"
478,"array([-23.81483373,  -3.8199102 ])"
479,"array([-24.49487618, -13.71790932])"
480,"array([-27.75758972,  -5.37444388])"
481,"array([-23.76011109,  -7.28744948])"
482,"array([ -0.81283143, -35.69085312])"
483,"array([-1.2447246, 36.393043 ])"
484,"array([-3.50309518, 31.76962641])"
485,"array([ 9.87718926, 33.16014844])"
486,"array([ 22.16238378, -14.6189871 ])"
487,"array([-35.89325442,  -7.7966432 ])"
488,"array([-35.73651267,  -4.66674546])"
489,"array([-30.45110321,  18.38641317])"
490,"array([33.72981175,  2.13357106])"
491,"array([34.15021101,  5.22043381])"
492,"array([-37.40581418,  -8.56489517])"
493,"array([-37.95530555,  -6.07537623])"
494,"array([-19.82834381,  -7.82516982])"
495,"array([-20.30955743,  -4.07596961])"
496,"array([-27.92824854,  -4.52272134])"
497,"array([-21.12051516,  -3.66634985])"
498,"array([-29.00481361,  -4.4464273 ])"
499,"array([ 16.48773576, -15.15204704])"
500,"array([ -4.56044511, -33.36769451])"
501,"array([-23.45848801,  -8.65546424])"
502,"array([-29.80782563,  -7.15095   ])"
503,"array([-20.41381035, -10.29418297])"
504,"array([-28.94293535,  -7.02043127])"
505,"array([-36.23397387, -34.01087524])"
506,"array([ 8.83910973, 32.10956376])"
507,"array([ 31.20105635, -16.27622228])"
508,"array([-22.14092397,  -7.20664061])"
509,"array([-3.03996305, 34.77861833])"
510,"array([ 14.25732893, -32.46471137])"
511,"array([-43.85658503,  15.90886654])"
512,"array([-41.88131063,  13.44746324])"
513,"array([ 25.91842757, -25.17982868])"
514,"array([ 27.24395362, -14.95557888])"
515,"array([ 25.13326722, -27.82831779])"
516,"array([ 23.34739783, -25.79485844])"
517,"array([-25.06141961, -12.0746727 ])"
518,"array([-28.44545591, -10.15460937])"
519,"array([-23.97721573, -12.11372292])"
520,"array([-24.34942664,  -9.16757274])"
521,"array([-24.39494283,  -6.7632323 ])"
522,"array([-38.11433562,  -7.51521595])"
523,"array([-36.17086695,  -9.27796815])"
524,"array([-36.97066281,  -5.18374596])"
525,"array([-19.07202713,  -9.83568302])"
526,"array([-22.9295516 ,  -3.72526147])"
527,"array([-25.34851255,  -4.50230804])"
528,"array([-31.69699125, -36.87744365])"
529,"array([-28.17406863, -13.10442169])"
530,"array([-28.21300197,  -9.30160491])"
531,"array([-20.02746302, -12.22197676])"
532,"array([-20.68786274,  -6.39797863])"
533,"array([ 6.69808353, 31.50835487])"
534,"array([-1.58122288, 31.27421364])"
535,"array([ 7.63279635, 28.13885144])"
536,"array([-19.88864186,  -6.84954976])"
537,"array([-38.0458684 ,   3.62290268])"
538,"array([ 6.62410485, 33.04920331])"
539,"array([ 4.857899  , 32.16707799])"
540,"array([-36.94773611,  -6.84706286])"
541,"array([-35.59087778,  -6.20265222])"
542,"array([-20.20289247,  32.61017689])"
543,"array([-36.62423315,   3.42470416])"
544,"array([-37.84229925,   2.16028599])"
545,"array([-21.38874902,  -7.7880017 ])"
546,"array([-18.28121888,  -6.63513245])"
547,"array([-24.69361553, -12.77682088])"
548,"array([-22.93808726,  -7.9120066 ])"
549,"array([-23.87871698, -11.06722684])"
550,"array([-22.58597716,  -5.29368174])"
551,"array([-22.07879007,  -2.2009385 ])"
552,"array([ 5.54373716, 30.38899707])"
553,"array([-18.55915131,  -5.65483288])"
554,"array([-19.59879039, -10.51940729])"
555,"array([  9.19089619, -35.40382796])"
556,"array([  8.93001202, -32.33105795])"
557,"array([ 7.26205707, 29.49617785])"
558,"array([ 17.62834031, -36.61166122])"
559,"array([-21.96525574,  -3.46233576])"
560,"array([-18.13713927,  -8.54892824])"
561,"array([-29.34119692, -10.45615502])"
562,"array([-26.393226  ,   3.90217336])"
563,"array([-25.2897014 ,   5.54186322])"
564,"array([-24.6826796 ,   4.10586367])"
565,"array([-27.02987999,   5.20548206])"
566,"array([-27.26877713,  -8.18188716])"
567,"array([-25.11693288,  -5.27839919])"
568,"array([ 5.95005885, 28.92326532])"
569,"array([-24.73790799, -21.54691032])"
570,"array([-23.46121729,  -9.5103592 ])"
571,"array([-26.99833683,  -5.13802362])"
572,"array([-27.39120119, -11.59502019])"
573,"array([-21.54071548, -36.02069456])"
574,"array([-20.62483577,  -8.25456225])"
575,"array([ 11.63184168, -27.5384161 ])"
576,"array([ 10.66165569, -24.57925333])"
577,"array([  8.18918131, -22.64454525])"
578,"array([-28.25112254, -11.88714149])"
579,"array([-25.64367967, -11.4940186 ])"
580,"array([-26.51036265,  -7.72468989])"
581,"array([-39.2818296 ,  29.48024878])"
582,"array([-19.80423169,  22.25830548])"
583,"array([-40.00813805,   1.89126633])"
584,"array([-35.97856876,   2.11875766])"
585,"array([-40.23372693,   0.51907785])"
586,"array([-39.20288327,   2.89975603])"
587,"array([30.64403683, -2.26842663])"
588,"array([ 3.02661887, -5.78114546])"
589,"array([ 2.44871098, -7.0140516 ])"
590,"array([-20.32765112,  -3.16895495])"
591,"array([-25.56805082,  -9.04700296])"
592,"array([-26.675585  ,  -9.46570614])"
593,"array([-23.22899054, -10.53402242])"
594,"array([ -4.20636323, -44.54062667])"
595,"array([ 1.05194692, 11.35265237])"
596,"array([ 9.07377256, 30.03053523])"
597,"array([10.27636774, 31.36706531])"
598,"array([ -6.86541626, -42.91159566])"
599,"array([-27.0166086 , -15.02996249])"
600,"array([-21.39782695,  -6.8860835 ])"
601,"array([-27.33865933, -10.7552678 ])"
602,"array([-30.05264245,  -8.8490887 ])"
603,"array([ 8.03613727, 33.42893125])"
604,"array([-27.21868618,  27.03331004])"
605,"array([-29.59873187,  28.97297836])"
606,"array([ 9.13967398, 28.56671935])"
607,"array([-23.23521129, -11.57992538])"
608,"array([-21.02523096, -12.5955691 ])"
609,"array([-22.15677793,  -8.23485442])"
610,"array([-29.77527018, -12.3809536 ])"
611,"array([ -0.49473029, -29.29201456])"
612,"array([ 14.27252414, -18.84634238])"
613,"array([10.38708991, 29.80188244])"
614,"array([-35.62479335, -19.20124901])"
615,"array([-17.74247666, -40.90785493])"
616,"array([-30.76871682, -11.08595268])"
617,"array([-20.92817741,  -5.58185045])"
618,"array([-23.4308486 ,  -5.41894699])"
619,"array([-29.76690653,  -8.01173496])"
620,"array([-35.02129461, -12.55351693])"
621,"array([-25.27210351, -14.53226981])"
622,"array([-7.37151983, 41.8678043 ])"
623,"array([  1.1888755 , -43.55108272])"
624,"array([  4.28861399, -43.2125821 ])"
625,"array([35.30755381, -4.31890202])"
626,"array([-34.43193595, -13.64182623])"
627,"array([21.65558013, 12.1638277 ])"
628,"array([23.99558189,  9.28026998])"
629,"array([-27.32553015,  -7.2101072 ])"
630,"array([-29.20957391, -13.13842311])"
631,"array([-28.3688933 ,  -3.72455436])"
632,"array([-21.89297001, -10.54671748])"
633,"array([-26.5695434 ,  -6.80487455])"
634,"array([-26.44148711,  -8.64403077])"
635,"array([-28.25406358,  -6.03161844])"
636,"array([-21.7612738 ,  -5.22566958])"
637,"array([-24.1808342 ,  -2.38445538])"
638,"array([-20.01438909,  -5.88210618])"
639,"array([-23.16737834, -12.53795088])"
640,"array([-26.63642412, -10.2963876 ])"
641,"array([-22.45753125, -12.02428087])"
642,"array([-26.22599356,  -4.40206456])"
643,"array([-26.74350592,  -3.35900965])"
644,"array([-28.9925949, -11.237908 ])"
645,"array([-20.36435826, -13.49304595])"
646,"array([31.40015716, -8.35982035])"
647,"array([  3.15179008, -25.01680564])"
